userid,age,gender,ope,con,ext,agr,neu,text
03e6c4eca4269c183fa0e1780f73faba,-,-,-,-,-,-,-,"\Those who criticize our generation forget who raised it.\,\In awe I watched the waxing moon ride across the zenith of the heavens like an ambered chariot towards the ebony void of infinite space wherein the tethered belts of Jupiter and Mars hang forever festooned in their orbital majesty. And as I looked at all,\I refuse to answer that question on the grounds that I don't know the answer.\ ~ Douglas Adams XD,\Parents spend the first part of our lives teaching us to walk and talk, and the rest of it telling us to sit down and shut up.\ XD,\???????? ? ?????? ?????,  ?????? ????? ?? ????. ??? ??? ?? ??????? ???, ?? ?? ????? ??? ????...\,\Ah, Percy. The eyes are open, the mouth moves, but Mr Brain has long since departed.\ ~ Black Adder XD XD,\Death and famine stalk the land like two great stalking things.\ ~ Black Adder,\?????????? ? ??????? ??????????.\ ~????? ?????,\Arguments are to be avoided; they are always vulgar and often convincing.\ ~ Oscar Wilde xD,podkanva vseki, koito ima da i prashta snimki ot raz"
03f545bab77ccbf56441da8ed7a25884,-,-,-,-,-,-,-,"We're gonna win the World Cup!,That awkward moment when you come face-to-face with someone you know through facebook, but have never spoken to personally...,Compliment of the day: If I were conjuring a patronus, you'll be my happy thought.,D'you think they'd believe me if I said that the reason I hadn't touched any of my homework is that I was at SYF Training everyday for the whole week? Because, if they don't,\
.\
.\
.\
.\
I'M DEAD.,Alas, I don't know whether I'll wake up feeling light and happy or like the light's gone out of my life tomorrow...,SYF GOLD AND BEST SUPPORTING ACTOR!!!,Any South Asian (barring my mum) who sleeps early today or on the day of the finals, be it for India vs. SL or Pak. vs SL (LOL jk...India's gonna win), is a disgrace to the entire subcontinent...,INDIA.,I\
\
am\
\
just \
\
doing\
\
this \
\
to \
\
see \
\
what \
\
my \
\
profile \
\
would \
\
look \
\
like \
\
in \
\
a \
\
purplish \
\
background.\
\
o:),Rajinikanth ordered a Masala Dosa in McDonald's and got one...,is tired of not being treated like the gift he is.,"""
03fc4ea3005cca7934747c933d0dd73b,-,-,-,-,-,-,-,"Van and my people in it are fantastic.,Loves a giggling baby <3,Thought I O.D'd my sisters child tonight,Can hold her own.,shipwreck boat rentals!!!!,Is noticing that everyone seems to be having a bad time right now... can I help?,Still mega tired from camping,SOOOOOOO BORED,funny cause I was going to get a feather,\What a treat\ haha moni,Needs to do something,I wish I could tell my life in photos,5 days till the day I was born!!!!,SO BORED,Needs a mini fridge.,loves danielles baby orphan kittens,I WANT TO GO TO K-DAYS,Got shafted in poker,sooooooo sore from tubing,Is getting increasingly pissed off.,Is now having a bad time herself...,wants ichiban,Haha nothing like a little 1970's soft core,Needs to change something,\I don't think I have the strength....to stay away from you\,Misses her cellular quite badly,beer is proof that god wants us to be happy :),HAPPY HALLOWEEN!!!!!!!!!!!!!!,Misses the bests in her life.,Is completly filled with susnpence. AHHHH,mmmm chocolate milk in the a.m <3,Ariya \ diamonds ar"
040f959520221c4292bebc24f2bf40a8,-,-,-,-,-,-,-,"is eating freshly picked strawberries yum:),bored.......,bored bored and lets see..... BORED!,watching Accepted:) for the 3rd time,going to shower then hang around the house the rest of da night!,just got back from vb practice!!!!,staying at climax -shelly for one more year!!,argh! its raining again :(,cant wait for volleyball to start!!,so tired....:(,getting ready for vb practice in halstad!,just got done playing VB with tiff,First day of school and my first VB game as a Panther!!!,had fun at vb practice haha cassie im the little innicent one lol,wow school hasnt even started and theres already drama...,heading to Crookston with Tiff:),really confused ????,tomorrow i have a JH VB game in Hillsobro then a Bonfire after that yay!!,OMG we won our first game!!!!!!!! had a totally awesome day omg going to BK after the game was wow lol,tired haha the bus ride was interesting......,thinks its stupid JH VB plays NCE tomorrow and then we play them again on Tuesday.,im so tired ugghh and i have homework!!!!,Have a ga"
0416f55a9dba144803eea5d2013e9fac,-,-,-,-,-,-,-,"is college,got her hands dirty,is in shock. total shock.,doesn't like fireworks very much.,Brandy, you're a fine girl.,cannot text anymore this month,totes totes totes,michael jackson.,is signed, sealed, delivered.,wants to be a P.Y.T.,is procrastinating,can't text or pay her bill.,beach beach beach,Pegasus. Yeah, Pegasus.,I got my lunch packed up, my boots tied tight. I hope I don't get in a fight...,\aliens in the form of high school teenagers...\,loves her friends- thanks for the lovely birthday wishes :),the first star I see may not be a star.,Maybe it's Maybelline,Robert,doesn't want to,http://www.youtube.com/watch?v=0QVX14qHGWo&feature=related,is reminiscing about her old duck Radcliff.,crazy bout a sharp dressed man,demands satisfaction,is electric. boogie woogie woogie,ELLEN IS THE BEST PERSON IN THE WHOLE WORLD!!!!,had such a good time,any way you want it, that's the way you need it- any way you want it,is happy,hiccups...,ca me donne le vertige haha,heard it from a friend who heard it from a friend "
044fc7c307201de875ec4165a16cc0a3,-,-,-,-,-,-,-,"ok people..... I want a new hair color!!!  survey: BLOND OR BLOND HIGHLIGHTS (again) ???,Gym gym gym,una loba en el armario....tiene ganas de salir! auuuuuuu!,Estoy esperando mi 3er bebe!!!! Que nervios!!! segun yo era mi parejita y ya!,Can't wait to see what the new yea brings.....best wishes to all, be safe!,Put ? this ? on ? your ? status ? if ? you ? know ? someone ? who ? has ? or ? had ? cancer! ? All I wish for in 2010 is a CURE! ? Dear God, I pray for the cure of cancer. Amen. ? 93% WON'T Copy and Paste this, will YOU 4 just one hour?,minus 4 teeth....and counting! This sucks!!!!,HELP ME JOG MY MEMORY!!!!!! HOW DID WE MEET? Everyone play this game! Copy and paste this phrase on your profile. You will find it amusing to remember how you met and how you know each of your friends!! Before you do that, answer for me..,IT'S BROTHER/SISTER WEEK!!!!!! Everyone change your profile pic to a picture of you with your brother or sister or both! Picture can be from when you were young or a current one! Copy and pa"
045e1c67f906d2e5c62abb78d8389203,-,-,-,-,-,-,-,"is in the f-hizzle,\oh Laura, you're lookin so makey-outey!\,is like a crackwhore... without the dignity,forgot how much fun the country life was.,Oh sinners let's go down, down to the river to pray...,The bliss between givin' my all and givin' up,mmm whatcha say, mmm that you only meant well, well of course of you did... mmm whatcha say, that's it's all for the best... of course it is,en aguascalientes, pues ciudad de mexico!!!,try to be patient but I'm hurting deep inside And I can't keep waiting, I need comfort late at night And I can't find my way, won't you lead me home? 'Cause I'm lost in this dream, I need you to hold me I'm scared of lonely,this mexi-can and she will...,See the mirror in your eyes;  See the truth behind your lies  Your lies are haunting me,Can you eat some more heavy fists of love?,gold diggers are like hookers... but smarter.,ottawa & montreal for Carweezy's Birfday! <3,hussy!,crippled! if anyone has some muscle balm i can borrow lease let me know asap!,Cause I'm fragile and you brok"
0467ce1e63e2a48da92e1ff53f052829,-,-,-,-,-,-,-,"I would love so much to have this wind at my back during a track meet!,At the cadillac basket ball game... i dont see a single student that i would say hi to,So what would you do if you knew you had three days before you died?,So does anyone know if school is canceled for tomorrow in mt.pleasant? please let me know,Really wish school hadnt been canceled... really wanted to go to the cmu indoor meet!,So.. you people out there that are workin on characters for my story, take your time but i would like to start compiling at least a basic profile for the characters so that i can go more in depth for my plot. if you could get me the basic info at least, that be great,Not feelin so good.. i think iv made myself alergic to lifesaver spearmint mints,Well isnt this cool. my genius of a sister stole the ds from my room and dropped it off of her bed breaking the top screen off,Anyone have any random names that i could use in a story? its a fiction,Workin on the map of one of the worlds in my story. i got 20 some cities,"
04787345d67860ac75af585ca8919a6f,-,-,-,-,-,-,-,"is waiting for desiree to upload the photos.,no mood for school,wan to sleep,I AM SO FAT!!! how to lose weightt?,i am on diet! :(,ahhh so excited for school tmr.,ahhhhh stomach pain.,MINHO(SHINEE) IS THE CUTEST LIVING THINGS ON EARTH!! HIS SMILE JUST MELT MY HEART!!,i miss my friendss!,can't wait for friday ^^,Tuition later :( worst still, it's like chinese tuition :(\
hate it!!,Hahahas, my korean essay like rubbish only.,I never walked for my 2.4km. but will pass a not is like another issue :(,The hotel damn shiok. Movenpick!,Having Domino's pizza. ^^,woohoo, beast!!,SCHOOL TMR :D damn excited!!,I GOT THE TICKET!!!!!!,YEAH PEEPS!! 3 MORE DAYS TO SEE BEAST!!!!!!!(: SEOB <33333333,if BEAST lovers are called B2UTIES, then their antis should be called UGLIES!!,I'm addicted to tumblr. BBBBEEEEAAAASSSTTTT!,walau eh, 4 yrs already lei.,YO SEOB IS SO CUTE!!! HE SAID THAT MY DIAMOND IS NICE!! :D,Yo seobie!!,wthh beast coming back in august!!! i got no money sia. really feel like killing myself.\
i want money!!!!!!!!!!!"""
04eeb89ead30bd406a100347adc59ec4,-,-,-,-,-,-,-,"cid and nancy. poor stupid basterds. thx jill for initiating my curiosity,Can't wait to leave this mutha fuckin' school!,i love driving 2 and a half hours for nothing! yeah!!!,Great night to go with a cold morning. Can't wait to get my gumby costume haha,uh oh....,lost my muther fucking camera!,Just wanna go to bed!  I'm going to be at school till 9:30 pm,found my camera. just so happened to be at the dudley courthouse. karmas a bitch!,SCAD classes delayed for two hours today due to inclement weather. It's not even raining out...,Charcoal... you son of a bitch...,Leonardo De Vinci, you and your figure studies suck. i dont want to mimic your style because it takes so damn long. I'm going to the beach.,found out how to do the tpain voice in garageband. i'm having way too much fun.,insomnia is horrible!,Yo no soy medico, no soy chapusero,I would like to say it could have been worse... but i'm not too sure. haha.,I wish I played the lottery; so I could at least say I wish I'd win the lottery.,finishing up some sc"
04f224e0c5aed38ec9d5f289d6738fe2,-,-,-,-,-,-,-,Hey Mark...  Looking Good as always  .... Marsha from DFW Delta Area 2 always  busy with DL1066 DFW-ATL  remember ???
0501196d1ed73e6951f294229286c5dc,-,-,-,-,-,-,-,"Iraqi journalist Muntadhar al-Zeidi(the shoe-thrower) was released and when he returned to Baghdad, in a press conference he said \Today I am free again, but my home is still a prison\.,U can call me at: White-White-Blue-Yellow.. I guess its time I keep the \Resistors\ back..,zzzzzzzzzz,You know you are a 'Starwars' fan and 'Single',   when you name your right hand \Leia\  :D,Johnny Walker Walking Walking.. Old Monk Is Talking Talking,Everything in the universe is food. We eat some. Some eat us.,\Fear. Fear attracts the fearful the strong the weak the innocent the corrupt. Fear. Fear is my ally.\   ?Darth Maul,A different kinda feeling..,After a day of yet another hundred for Dravid, that was the only way the Lankans could breach the Wall!,\If the doors of perception were cleansed every thing would appear to man as it is, infinite.\,They lie about marijuana. Tell you pot-smoking makes you unmotivated. Lie! When you're high, you can do everything you normally do, just as well. You just realize that it's"
